DEM数据文件,经度,纬度,起始角度,终止角度,视点高度,SPDERL算法耗时(秒),xdraw算法耗时(秒),时间消耗比
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.277674,34.41109971,225.9653465,230.0593233,1510,0.196033,1.499164,0.130761544
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8043583,34.15568497,149.479239,331.9935965,1510,0.941199,1.584443,0.594025156
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.42107,34.76939564,239.8406264,278.7133903,1510,0.410633,1.540899,0.266489238
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8085499,41.80317087,228.2448425,341.8312113,1510,0.58525,1.507314,0.388273445
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2206744,41.35637288,145.0120923,236.5677819,1510,0.486994,1.522613,0.319840958
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5458142,41.88584723,74.74193432,309.1024149,1510,1.115633,1.585166,0.703795691
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6197266,41.67947728,310.7833189,329.9617568,1510,0.308653,1.505561,0.205008631
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4278838,41.45788655,152.7007361,163.0681055,1510,0.19256,1.526797,0.126120237
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8567265,41.63821657,266.2354708,351.1236608,1510,0.558471,1.478511,0.377725293
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7334154,41.6440589,345.7200917,350.3785517,1510,0.194888,1.467162,0.13283332
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8374148,41.23195171,359.5419121,359.7181756,1510,0.186315,1.479958,0.125892086
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.608941,41.52550164,234.1103992,284.8712594,1510,0.405653,1.482194,0.273684147
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5476362,41.7780052,175.0226919,200.4667423,1510,0.395649,1.541946,0.256590698
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24917998,28.44314859,303.6224142,304.5076313,1520,0.075999,1.426095,0.053291681
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.53977693,28.41710788,77.61675818,165.5986612,1520,0.472821,1.471403,0.321340245
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.36855976,28.17895946,194.8853834,206.4778252,1520,0.039999,1.420365,0.028161071
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51044747,28.64184308,263.2978505,352.6180504,1520,0.493363,1.459864,0.337951343
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.47884436,28.8550341,187.4652846,189.1203276,1520,0.004998,1.399364,0.003571623
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.75502538,28.49931363,264.7787287,295.2862899,1520,0.346258,1.453242,0.238265891
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.4009808,28.68162692,208.8372149,336.3012342,1520,0.532622,1.443992,0.368853844
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62344694,28.72625233,221.2987524,316.1297551,1520,0.470594,1.518717,0.309862865
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33435856,28.36753366,196.8112136,313.7566353,1520,0.491263,1.408547,0.348772884
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.74781643,28.50133734,12.42027034,172.5295767,1520,0.574283,1.461076,0.393054845
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2834137,34.15543982,226.6629144,314.1876277,1520,0.412998,1.551608,0.266174188
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1485603,34.25606114,185.2306284,352.6280955,1520,0.789608,1.538403,0.51326473
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1670897,34.84484897,213.7185317,224.3938379,1520,0.098999,1.491387,0.06638049
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8358205,34.11031338,174.2591916,350.7538415,1520,1.017603,1.574753,0.646198483
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7923745,34.45214344,15.10172533,127.6515778,1520,0.588033,1.584313,0.371159613
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3923622,34.16026045,331.4168937,332.2705905,1520,0.190984,1.549744,0.123235838
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1979062,34.58080698,334.6344548,353.5242023,1520,0.193999,1.546843,0.125416089
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5997389,34.74779606,20.48175273,197.4707884,1520,0.972934,1.583449,0.614439745
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4510891,34.24221509,31.82486375,257.2056229,1520,1.118503,1.5984,0.699764139
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6013429,34.15227344,108.7610583,223.349379,1520,0.560725,1.566678,0.357906985
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1380068,41.66694446,185.1355757,241.6274687,1520,0.409642,1.510865,0.271130776
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4796093,41.18286726,314.0905356,321.9370286,1520,0.273614,1.492457,0.183331245
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2396986,41.17688059,314.3069829,337.5284839,1520,0.299265,1.530587,0.195523025
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5740425,41.55760175,261.4852879,270.4358958,1520,0.390664,1.548892,0.252221588
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4411928,41.36596358,223.0763986,309.0390592,1520,0.512589,1.500856,0.3415311
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7996079,41.57138978,192.1792301,207.3078838,1520,0.170001,1.547253,0.109872787
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8999595,41.34686401,56.1205232,191.4384331,1520,0.833677,1.575587,0.529121527
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1823927,41.45733017,15.29402097,293.5475699,1520,1.300551,1.615479,0.805055962
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.50193,41.73231879,269.5838787,344.4746217,1520,0.555982,1.561966,0.35595013
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.523673,41.43937471,288.9811133,311.1213895,1520,0.145998,1.484633,0.098339455
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.5920465,28.29101699,340.2031005,359.5472447,1530,0.132,1.484741,0.088904395
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62107458,28.56442834,47.82004289,272.1749414,1530,1.037187,1.485285,0.698308405
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.7542612,28.32477406,48.99203267,270.5320607,1530,0.791704,1.442729,0.548754478
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.17030295,28.20144286,117.2506315,150.7481262,1530,0.264128,1.488143,0.177488319
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.33579298,28.22160186,101.6382402,300.2718412,1530,0.784558,1.464628,0.535670491
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.24343084,28.4344134,112.8031944,214.5951232,1530,0.478562,1.477784,0.323837584
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.84826501,28.77595561,154.8725057,297.6675405,1530,0.679303,1.434562,0.473526414
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.41246008,28.14606027,223.2138404,309.7743028,1530,0.420616,1.494393,0.281462775
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.86312341,28.79043827,155.7552572,230.070303,1530,0.427842,1.454151,0.294221164
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.64493162,28.62121998,132.6588787,233.6816978,1530,0.526174,1.462261,0.359835898
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3778949,34.39800014,167.4603044,271.3726371,1530,0.829358,1.548731,0.535508103
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5996034,34.2090108,281.533236,314.7042352,1530,0.168,1.545885,0.108675613
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6517507,34.73600564,269.4327134,311.0084647,1530,0.401999,1.513084,0.265681879
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7140544,34.7548203,144.2174212,242.4293294,1530,0.52041,1.533987,0.339253201
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2723014,34.2755584,236.8490879,358.7998576,1530,0.604365,1.559476,0.387543636
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.650327,34.20898638,31.8563834,353.879628,1530,1.383993,1.61891,0.854891872
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5771102,34.78094026,126.0796471,213.738496,1530,0.532562,1.534158,0.347136344
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4891283,34.21314991,208.7506488,271.4676742,1530,0.51139,1.530785,0.334070428
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7875842,34.47325282,244.2611501,310.0307079,1530,0.411558,1.591995,0.258517144
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1099683,34.46466047,244.6611964,343.2025475,1530,0.61118,1.568905,0.389558323
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.617534,41.62559445,268.6566678,306.0642481,1530,0.397575,1.532983,0.259347299
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7087355,41.76851917,256.4978039,341.2531321,1530,0.551586,1.550337,0.355784581
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7661457,41.36645277,326.8275436,339.5633832,1530,0.196512,1.53049,0.128398095
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5488827,41.44939056,176.3357818,291.7683144,1530,0.806998,1.568028,0.514657902
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7412195,41.84846922,276.3178171,280.8029956,1530,0.04076,1.553205,0.026242511
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2023647,41.32705528,225.0638204,262.7998059,1530,0.204144,1.481556,0.137790269
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6407684,41.80741813,316.3496433,332.4589057,1530,0.206,1.506888,0.136705581
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5313295,41.46046023,210.8217734,229.7844546,1530,0.300167,1.551843,0.193426139
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4947026,41.17730754,48.95395118,279.0173075,1530,1.105704,1.552858,0.712044501
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5995211,41.11682229,79.12385736,207.411434,1530,0.86021,1.582289,0.543649106
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.6888804,28.5590524,44.94789022,356.0363531,1540,1.231504,1.479667,0.832284561
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.42337043,28.65690792,352.1242296,356.4342841,1540,0.127001,1.486105,0.085458968
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.62501957,28.25701073,111.8566361,160.82472,1540,0.202452,1.473007,0.137441302
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.46979097,28.6135298,304.5125433,315.9208505,1540,0.267001,1.521414,0.175495296
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.77019905,28.42550771,251.6674842,309.3458304,1540,0.336002,1.492798,0.225082027
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.19076373,28.30663486,140.0856137,309.6762143,1540,0.670038,1.477655,0.453446847
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51910525,28.40453387,349.272021,355.6431879,1540,0.193001,1.459045,0.132278991
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.71944423,28.57190366,206.3028117,271.9536817,1540,0.499437,1.486053,0.336082899
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.29628822,28.28633017,152.4777801,263.7835779,1540,0.386999,1.42137,0.272271822
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.78539861,28.23031824,66.6100228,95.27769916,1540,0.308999,1.454286,0.212474713
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5602396,34.3615455,304.5700526,357.4771137,1540,0.325336,1.536241,0.211774064
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5185654,34.37288906,203.599007,216.8866843,1540,0.137014,1.508216,0.090845078
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8524253,34.52059303,303.7402442,359.8261393,1540,0.312442,1.510182,0.206890295
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7823416,34.77210683,217.042488,308.6239506,1540,0.531871,1.557766,0.341431897
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2247119,34.26927128,273.8341615,336.3214694,1540,0.388626,1.532398,0.253606439
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8776052,34.27492396,124.7111821,196.1464345,1540,0.512562,1.53079,0.334834955
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2991012,34.50546173,115.5333911,135.1944259,1540,0.34214,1.530817,0.223501568
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.484674,34.29764188,328.1176886,329.6720618,1540,0.190061,1.509748,0.125889221
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2772491,34.63938618,139.2784583,326.8333619,1540,0.935997,1.658886,0.564232262
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2089972,34.46784434,313.6379466,314.1755312,1540,0.108,1.515881,0.071245698
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5592976,41.51573379,167.1798295,357.427101,1540,1.001227,1.616707,0.61930022
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6211677,41.82604996,213.7158192,280.6501359,1540,0.520333,1.539441,0.338001261
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7151881,41.20073213,224.477038,351.2613084,1540,0.667306,1.539345,0.433499963
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.266963,41.83954344,197.0507746,211.7122406,1540,0.157,1.553958,0.101032332
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6900565,41.27444619,57.6798052,70.31822206,1540,0.191,1.495883,0.127683783
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3319767,41.48062127,118.8399505,333.9531894,1540,1.078733,1.568594,0.687706953
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1983684,41.31437989,89.92699249,143.7455855,1540,0.536565,1.505308,0.356448647
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3574897,41.33517349,113.4479223,181.6492008,1540,0.515556,1.532345,0.336449037
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8381807,41.40175107,41.61041709,297.3817682,1540,1.18303,1.63093,0.725371414
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4223145,41.60431861,136.8887778,146.8239445,1540,0.203889,1.565279,0.13025729
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.31445573,28.50831684,310.4089695,340.01279,1550,0.216999,1.463193,0.148305111
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.71809366,28.30326948,242.8063223,303.5540548,1550,0.303677,1.47302,0.206159455
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.56759762,28.30183679,92.55394667,338.0907991,1550,0.893521,1.482655,0.602649301
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.10781489,28.31644812,203.1821056,328.6169689,1550,0.345184,1.439135,0.239855191
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.83225381,28.30129192,215.1331775,243.5318005,1550,0.221,1.471401,0.150196989
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.5224269,28.38377278,117.9203423,292.1638995,1550,0.626999,1.415058,0.443090672
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.51971197,28.79460481,328.734534,333.9890918,1550,0.156008,1.437534,0.108524738
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.87122288,28.47302926,35.38121812,155.5678994,1550,0.557998,1.451713,0.384372118
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.18101235,28.63619999,143.0378827,281.6660657,1550,0.650869,1.441698,0.451460015
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37280063,28.34463357,298.1168419,321.8367918,1550,0.249697,1.483278,0.168341336
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8018995,34.25281814,98.70091951,156.4914048,1550,0.387089,1.534682,0.252227497
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4130234,34.38991878,235.4872669,297.8328106,1550,0.474642,1.64445,0.288632674
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.7118338,34.39181084,165.9860734,195.5948143,1550,0.391999,1.562475,0.250883374
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1559481,34.40810409,302.24046,350.5174679,1550,0.313022,1.520642,0.205848582
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.1208232,34.58816531,73.85654885,220.6875034,1550,0.792534,1.590527,0.498283902
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5291158,34.54809149,98.70924006,245.0933627,1550,0.767568,1.584578,0.484399001
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.243605,34.55615525,144.6005492,190.3568858,1550,0.457209,1.592324,0.287133146
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8118474,34.34311225,278.3750942,334.4538463,1550,0.377559,1.544402,0.24446938
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.0930866,34.82854422,262.3953039,344.8470234,1550,0.556823,1.560654,0.356788244
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8206971,34.66771636,11.8234454,12.0432787,1550,0.011,1.581839,0.006953931
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.7949515,41.39283785,323.4576858,341.3227806,1550,0.203002,1.580232,0.128463415
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5867535,41.51700529,312.4446506,319.0065502,1550,0.299025,1.486241,0.201195499
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6709846,41.770401,206.0441046,206.1154952,1550,0.030018,1.493656,0.020096997
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6850946,41.17340467,239.3694431,327.1695182,1550,0.504585,1.512475,0.333615432
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.573423,41.47759415,93.89850177,178.6356542,1550,0.409654,1.507934,0.271665736
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3598014,41.41107726,306.3793392,313.1943237,1550,0.107,1.478012,0.072394541
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2873335,41.29064199,197.6322765,338.5972447,1550,0.682179,1.556153,0.438375275
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.8720724,41.70721324,134.8674111,275.8411792,1550,0.980322,1.564673,0.626534746
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1536769,41.53597563,293.0571709,344.0140323,1550,0.34823,1.638989,0.212466344
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.5062335,41.88178951,190.872051,222.1930008,1550,0.179358,1.530698,0.117173995
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.6320395,28.87121161,287.6717482,322.9670366,1560,0.280052,1.448885,0.193287942
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.54617777,28.54520496,309.4827866,315.5256189,1560,0.249614,1.475501,0.169172369
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.15554847,28.45372985,113.4040803,224.8980937,1560,0.468,1.481447,0.315907353
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.10049248,28.18112164,333.7148061,359.3932643,1560,0.128643,1.456231,0.088339693
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.58822749,28.30805301,271.8783145,304.1927112,1560,0.119,1.463416,0.081316591
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.70137109,28.7753293,327.8547354,343.2646981,1560,0.196,1.488245,0.131698746
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.88951277,28.88825363,54.77758842,113.1982195,1560,0.318057,1.492526,0.213099805
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37653646,28.44540087,269.8636605,303.5092582,1560,0.32911,1.502158,0.219091467
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.37839421,28.85012799,314.4556515,348.5962086,1560,0.279635,1.455342,0.19214384
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.67039011,28.52321353,266.7189676,297.171839,1560,0.33764,1.473557,0.229132636
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8612115,34.79188465,97.45759309,156.3895617,1560,0.38363,1.559929,0.24592786
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2501827,34.40470626,232.5398767,337.6539478,1560,0.569222,1.556913,0.365609382
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4597913,34.83161824,105.6137995,336.3831034,1560,1.159286,1.584421,0.731678007
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.6551776,34.6587834,298.9631876,358.5072847,1560,0.340003,1.571794,0.216315242
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4019526,34.45543731,168.835014,200.7523107,1560,0.387,1.537848,0.251650358
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8047791,34.34613735,279.7388141,311.1994264,1560,0.178,1.515254,0.117472054
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5563942,34.50638467,4.036193786,106.1905309,1560,0.623444,1.57273,0.396408792
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4446913,34.55283093,9.73650487,164.6999754,1560,0.777246,1.574284,0.493713968
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4397278,34.51650359,151.2962729,284.4999955,1560,0.837841,1.604412,0.522210629
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2928392,34.74694077,19.26042235,173.3428636,1560,0.745449,1.577195,0.472642254
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6182709,41.10171235,199.1435248,330.9608643,1560,0.64315,1.537498,0.418309487
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.657288,41.20276829,132.7864467,309.8398415,1560,0.945981,1.511981,0.625656672
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.4486085,41.8075822,307.3193576,335.4537052,1560,0.287367,1.53292,0.187463795
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3303519,41.527373,172.1848182,243.9907335,1560,0.531129,1.553976,0.341787132
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.1716336,41.77325115,20.57634483,184.8339917,1560,0.958918,1.566548,0.612121684
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.2280717,41.54512473,356.1415224,358.9097637,1560,0.19367,1.517831,0.127596551
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3552873,41.86203771,38.6812432,348.7137714,1560,1.351989,1.637209,0.825788888
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6169638,41.21022176,272.2015702,278.3137222,1560,0.026001,1.509635,0.017223369
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.3732673,41.28574569,20.10538726,45.25773749,1560,0.334611,1.559907,0.214507019
data/Copernicus_DSM_COG_10_N41_00_E119_00_DEM.tif,119.6816764,41.89626155,80.78126113,98.25499631,1560,0.37459,1.534532,0.244106998
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.45377248,28.5286842,337.3494892,345.3402889,1570,0.141,1.432944,0.098398821
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.52682986,28.71085345,203.855391,236.3763346,1570,0.281,1.495374,0.187912857
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.40964772,28.19684091,11.43777511,89.03862661,1570,0.333004,1.521687,0.218838697
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.63905863,28.57053039,34.06250275,183.3072877,1570,0.842782,1.537547,0.548134138
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.795455,28.64310697,77.34712179,349.1858423,1570,1.161651,1.510053,0.769278297
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.87827661,28.57676273,295.177295,353.948317,1570,0.303,1.464448,0.206903898
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.10450222,28.76482022,278.1200067,280.9495575,1570,0.012001,1.416689,0.008471161
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.14567299,28.56714706,198.9269787,297.3338384,1570,0.400704,1.443166,0.277656209
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.44988351,28.71787454,45.60988789,325.9538428,1570,0.972996,1.478741,0.657989465
data/Copernicus_DSM_COG_10_N28_00_E097_00_DEM.tif,97.88608753,28.13398821,81.36404394,238.3567021,1570,0.662605,1.481704,0.447191207
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.29582,34.21088869,128.3286192,350.430766,1570,1.214594,1.708848,0.710767722
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.2113374,34.11900935,175.9829921,271.1066714,1570,0.83598,1.619966,0.516047868
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5989496,34.46620853,359.5567736,359.8993736,1570,0.206999,1.549452,0.133594974
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.3546396,34.87013821,283.6157329,305.1155971,1570,0.172,1.554398,0.110653771
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4672243,34.19979656,296.948759,332.7210818,1570,0.329675,1.577594,0.208973285
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.8924709,34.46560333,212.7329087,235.3342927,1570,0.306254,1.61928,0.189129737
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.4974353,34.61760988,53.88708618,182.762291,1570,0.866933,1.638635,0.529058027
data/Copernicus_DSM_COG_10_N34_00_E114_00_DEM.tif,114.5024423,34.34530405,185.1586706,190.553772,1570,0.059001,1.624232,0.036325476
